Sex,Gender,Age,Ethnicity,Age Group,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
2,Female,2,2,1,17495,19094,20454,21258,21987,22636,23340,24087,25176,26118,27129,28350,29114,30948,32186,33484,34697,36305,36552,36846,37181,37537
2,Female,3,2,1,21123,17636,19242,20613,21416,22146,22795,23504,24257,25353,26302,27321,28551,29320,31167,32412,33719,34939,36557,36804,37098,37433
2,Female,4,2,1,26326,21272,17755,19370,20750,21553,22282,22937,23651,24409,25512,26467,27492,28730,29504,31362,32614,33928,35156,36782,37029,37323
2,Female,5,2,1,14478,26491,21394,17856,19480,20867,21669,22403,23062,23781,24543,25652,26612,27643,28888,29666,31534,32793,34113,35346,36980,37227
2,Female,6,2,1,21320,14555,26621,21494,17939,19569,20962,21767,22505,23168,23891,24656,25771,26735,27771,29022,29804,31680,32944,34270,35508,37148
2,Female,7,2,1,18986,21417,14617,26730,21579,18008,19644,21045,21853,22595,23261,23987,24755,25874,26843,27883,29139,29924,31807,33076,34407,35649
2,Female,8,2,1,19031,19065,21500,14673,26829,21656,18071,19715,21123,21934,22679,23348,24077,24848,25972,26944,27988,29249,30037,31927,33201,34536
2,Female,9,2,1,19093,19106,19132,21576,14724,26918,21725,18130,19781,21197,22010,22758,23429,24161,24935,26063,27039,28087,29352,30142,32039,33317
2,Female,10,2,1,14318,19169,19174,19197,21648,14772,27004,21793,18189,19847,21269,22085,22836,23510,24245,25022,26154,27133,28184,29454,30247,32151
2,Female,11,2,1,14042,14380,19244,19245,19264,21723,14822,27096,21868,18252,19918,21348,22167,22921,23598,24336,25116,26252,27235,28290,29565,30361
2,Female,12,2,1,13781,14107,14442,19323,19320,19335,21803,14877,27198,21949,18322,19996,21434,22256,23013,23694,24436,25219,26359,27346,28406,29686
2,Female,13,2,1,14273,13848,14169,14504,19402,19394,19406,21885,14934,27302,22033,18394,20076,21523,22348,23109,23793,24538,25324,26470,27461,28526
2,Female,14,2,1,14379,14340,13908,14226,14560,19473,19462,19472,21962,14988,27400,22112,18461,20152,21607,22435,23199,23886,24635,25424,26574,27570
2,Female,15,2,1,13202,14449,14403,13966,14281,14615,19544,19531,19540,22040,15042,27500,22192,18530,20229,21692,22523,23290,23981,24733,25525,26680
2,Female,16,2,2,11867,13271,14520,14468,14025,14338,14671,19617,19603,19610,22122,15099,27604,22276,18602,20310,21781,22615,23386,24080,24836,25631
2,Female,17,2,2,10364,11944,13351,14601,14544,14094,14403,14738,19705,19689,19695,22220,15167,27730,22377,18688,20406,21888,22725,23501,24200,24959
2,Female,18,2,3,9733,10459,12046,13458,14712,14645,14187,14494,14831,19828,19810,19814,22358,15263,27905,22518,18808,20541,22038,22880,23662,24366
2,Female,19,2,3,8903,9877,10612,12214,13632,14892,14810,14344,14648,14989,20037,20013,20014,22590,15424,28201,22755,19011,20769,22290,23140,23933
2,Female,20,2,4,9262,9069,10057,10804,12422,13849,15114,15023,14545,14846,15193,20305,20276,20272,22889,15632,28582,23061,19273,21062,22614,23475
2,Female,21,2,4,5823,9397,9199,10198,10952,12581,14013,15290,15190,14704,15003,15354,20517,20483,20475,23125,15796,28883,23303,19479,21294,22870
2,Female,22,2,4,9576,5900,9515,9313,10319,11079,12716,14159,15446,15339,14846,15142,15497,20705,20667,20656,23335,15941,29150,23517,19663,21500
2,Female,23,2,4,8663,9712,5980,9638,9431,10445,11209,12864,14318,15617,15503,15000,15294,15653,20911,20869,20854,23564,16101,29442,23753,19864
2,Female,24,2,4,7043,8759,9811,6039,9728,9516,10534,11308,12975,14438,15746,15625,15117,15408,15771,21066,21020,21003,23736,16221,29662,23929
2,Female,25,2,5,8840,7096,8819,9874,6075,9781,9565,10589,11369,13044,14513,15826,15702,15189,15479,15844,21162,21114,21095,23844,16295,29799
2,Female,26,2,5,7726,8897,7139,8868,9924,6104,9823,9608,10637,11422,13104,14578,15895,15768,15252,15541,15907,21246,21196,21176,23937,16360
2,Female,27,2,5,6872,7774,8948,7178,8913,9969,6130,9865,9651,10686,11476,13165,14644,15965,15835,15316,15604,15971,21330,21279,21257,24031
2,Female,28,2,5,9428,6909,7814,8991,7210,8950,10007,6154,9904,9690,10730,11525,13220,14704,16029,15896,15373,15661,16030,21407,21354,21331
2,Female,29,2,5,5183,9476,6941,7849,9028,7239,8982,10043,6176,9941,9727,10772,11572,13273,14761,16090,15954,15428,15715,16086,21481,21426
2,Female,30,2,5,7756,5206,9512,6966,7876,9057,7260,9009,10073,6195,9971,9758,10807,11610,13316,14807,16140,16002,15474,15759,16131,21541
2,Female,31,2,5,7277,7779,5218,9532,6979,7890,9071,7271,9023,10089,6205,9988,9775,10826,11632,13341,14834,16168,16029,15499,15784,16157
2,Female,32,2,5,5596,7294,7794,5227,9546,6988,7899,9081,7280,9034,10101,6213,10001,9788,10841,11648,13359,14854,16190,16049,15518,15803
2,Female,33,2,5,8540,5610,7309,7809,5236,9560,6997,7910,9094,7291,9047,10116,6222,10016,9804,10859,11668,13382,14877,16215,16073,15541
2,Female,34,2,5,4774,8559,5620,7320,7820,5243,9570,7005,7919,9104,7299,9058,10128,6230,10028,9817,10873,11684,13400,14897,16236,16093
2,Female,35,2,6,8444,4783,8571,5627,7328,7827,5247,9578,7010,7925,9112,7306,9066,10137,6236,10038,9827,10885,11697,13414,14913,16253
2,Female,36,2,6,6974,8461,4790,8583,5634,7336,7835,5252,9587,7017,7934,9122,7314,9076,10148,6243,10050,9839,10899,11713,13432,14932
2,Female,37,2,6,6531,6988,8475,4797,8595,5641,7344,7843,5258,9597,7025,7942,9132,7323,9087,10160,6251,10062,9852,10913,11729,13451
2,Female,38,2,6,6972,6540,6995,8483,4801,8601,5644,7348,7848,5261,9602,7029,7947,9138,7328,9094,10168,6256,10070,9860,10923,11740
2,Female,39,2,6,6450,6980,6545,7000,8488,4803,8604,5646,7350,7851,5263,9606,7031,7951,9142,7331,9098,10172,6259,10075,9865,10929
2,Female,40,2,6,7459,6458,6987,6552,7006,8494,4806,8609,5650,7355,7855,5266,9611,7035,7956,9148,7336,9104,10180,6263,10083,9873
2,Female,41,2,6,5452,7467,6464,6992,6556,7010,8498,4808,8613,5652,7358,7859,5268,9615,7038,7960,9153,7340,9109,10185,6267,10089
2,Female,42,2,6,4813,5458,7473,6468,6996,6559,7012,8501,4810,8616,5654,7360,7862,5270,9619,7041,7963,9157,7344,9114,10191,6271
2,Female,43,2,6,4389,4819,5463,7479,6472,6999,6561,7015,8505,4812,8620,5657,7363,7865,5273,9623,7044,7967,9162,7348,9119,10197
2,Female,44,2,6,4136,4392,4822,5466,7481,6473,6999,6562,7016,8506,4812,8620,5657,7364,7866,5273,9623,7045,7968,9163,7350,9122
2,Female,45,2,7,4605,4139,4395,4824,5468,7482,6473,7000,6562,7017,8507,4813,8621,5658,7365,7867,5274,9625,7046,7970,9166,7352
2,Female,46,2,7,3848,4608,4142,4398,4827,5471,7485,6475,7002,6564,7018,8510,4814,8624,5659,7367,7870,5276,9628,7049,7973,9170
2,Female,47,2,7,5556,3851,4611,4144,4399,4829,5472,7486,6476,7003,6565,7020,8511,4815,8626,5661,7368,7872,5277,9630,7050,7976
2,Female,48,2,7,4899,5558,3852,4612,4145,4400,4830,5473,7487,6476,7003,6566,7020,8512,4816,8627,5661,7369,7873,5278,9631,7052
2,Female,49,2,7,3481,4900,5559,3852,4613,4146,4401,4831,5474,7488,6476,7004,6566,7021,8513,4816,8628,5662,7370,7874,5279,9633
2,Female,50,2,7,3312,3481,4899,5558,3852,4613,4145,4401,4831,5474,7487,6475,7003,6566,7021,8513,4816,8628,5662,7370,7874,5279
2,Female,51,2,7,3723,3311,3480,4897,5556,3850,4611,4144,4400,4830,5473,7484,6473,7000,6563,7018,8511,4815,8625,5661,7368,7872
2,Female,52,2,7,3630,3721,3308,3477,4893,5551,3847,4607,4141,4397,4828,5470,7480,6469,6996,6559,7014,8506,4812,8621,5658,7364
2,Female,53,2,7,4731,3625,3716,3304,3473,4887,5544,3843,4603,4137,4393,4823,5465,7472,6462,6989,6553,7008,8499,4808,8613,5653
2,Female,54,2,7,3531,4724,3620,3711,3300,3468,4880,5536,3838,4597,4132,4387,4818,5459,7464,6455,6981,6546,7000,8490,4803,8604
2,Female,55,2,8,2634,3525,4716,3614,3705,3294,3462,4871,5527,3832,4590,4125,4381,4811,5452,7453,6446,6971,6537,6991,8479,4797
2,Female,56,2,8,2668,2629,3519,4707,3607,3697,3287,3455,4862,5517,3825,4582,4119,4374,4804,5444,7442,6436,6961,6527,6981,8467
2,Female,57,2,8,2622,2662,2623,3511,4697,3599,3689,3280,3448,4852,5506,3818,4574,4112,4367,4797,5435,7430,6425,6950,6517,6970
2,Female,58,2,8,3847,2616,2656,2617,3502,4685,3590,3680,3273,3440,4841,5494,3810,4565,4104,4359,4788,5426,7417,6413,6937,6506
2,Female,59,2,8,1985,3837,2609,2648,2610,3493,4672,3581,3671,3264,3431,4829,5481,3801,4555,4095,4350,4779,5415,7402,6400,6923
2,Female,60,2,8,2191,1979,3825,2601,2640,2602,3482,4658,3570,3660,3254,3422,4815,5466,3791,4544,4085,4340,4768,5403,7384,6385
2,Female,61,2,8,1732,2183,1972,3811,2591,2631,2592,3469,4641,3557,3647,3244,3410,4799,5449,3780,4530,4074,4328,4755,5388,7364
2,Female,62,2,8,717,1725,2175,1964,3796,2581,2620,2582,3455,4623,3544,3634,3232,3398,4782,5430,3767,4516,4061,4315,4741,5372
2,Female,63,2,8,944,714,1718,2165,1955,3780,2569,2609,2570,3441,4604,3529,3619,3219,3385,4764,5409,3753,4500,4047,4300,4725
2,Female,64,2,8,1270,940,710,1709,2155,1946,3761,2557,2596,2558,3425,4583,3513,3603,3205,3370,4744,5387,3738,4482,4032,4284
2,Female,65,2,8,697,1263,935,706,1700,2143,1935,3740,2543,2582,2544,3406,4558,3495,3584,3188,3354,4720,5361,3721,4462,4014
2,Female,66,2,8,1391,693,1255,928,701,1688,2128,1922,3716,2526,2565,2528,3385,4530,3473,3563,3169,3334,4693,5331,3700,4437
2,Female,67,2,9,1127,1380,687,1245,922,696,1676,2113,1908,3689,2508,2547,2510,3361,4499,3450,3539,3149,3313,4663,5297,3677
2,Female,68,2,9,1645,1118,1369,682,1235,914,691,1662,2096,1893,3660,2489,2527,2491,3336,4466,3425,3514,3126,3290,4631,5262
2,Female,69,2,9,512,1629,1107,1356,675,1224,906,684,1647,2077,1877,3628,2468,2506,2471,3309,4430,3397,3486,3102,3264,4596
2,Female,70,2,9,912,506,1612,1096,1342,669,1211,896,677,1631,2057,1858,3593,2444,2482,2448,3278,4389,3367,3455,3075,3236
2,Female,71,2,9,435,901,500,1593,1083,1326,661,1198,886,670,1613,2034,1838,3555,2418,2456,2422,3244,4345,3333,3421,3045
2,Female,72,2,9,662,429,889,494,1572,1069,1309,652,1182,875,662,1593,2010,1816,3513,2390,2428,2394,3208,4296,3297,3384
2,Female,73,2,9,322,652,423,875,486,1549,1053,1290,643,1166,863,652,1571,1983,1792,3467,2359,2397,2364,3168,4243,3256
2,Female,74,2,9,1188,316,641,416,861,478,1524,1036,1270,633,1148,850,642,1548,1953,1766,3416,2325,2362,2331,3123,4185
2,Female,75,2,9,1254,1165,310,628,408,845,470,1496,1018,1247,622,1127,835,631,1521,1920,1736,3360,2287,2325,2294,3074
2,Female,76,2,9,1338,1227,1140,303,615,399,827,460,1466,997,1222,609,1106,819,619,1493,1884,1704,3299,2246,2283,2254
2,Female,77,2,9,0,1305,1197,1113,296,601,390,808,449,1433,975,1195,596,1082,801,606,1461,1845,1669,3232,2201,2238
2,Female,78,2,9,474,0,1269,1164,1083,288,585,380,787,438,1396,950,1165,581,1055,782,592,1427,1802,1631,3158,2151
2,Female,79,2,9,640,460,0,1230,1129,1050,280,567,369,764,425,1357,924,1133,566,1027,761,576,1390,1756,1589,3079
2,Female,80,2,9,547,617,444,0,1188,1091,1015,270,549,357,740,412,1314,895,1098,548,996,738,559,1349,1705,1544
2,Female,81,2,9,0,526,593,426,0,1143,1049,977,260,528,343,713,397,1267,864,1060,529,962,714,541,1305,1650
2,Female,82,2,9,0,0,502,567,408,0,1093,1004,935,249,506,329,684,381,1217,829,1019,509,925,687,520,1256
2,Female,83,2,9,0,0,0,477,539,388,0,1040,956,891,238,482,314,652,364,1162,792,974,487,885,657,498
2,Female,84,2,9,1363,0,0,0,450,508,366,0,983,903,842,225,457,297,618,345,1102,752,925,463,842,625
2,Female,85,2,9,0,1272,0,0,0,421,476,343,0,921,847,790,211,429,280,581,324,1038,709,872,437,795
2,Female,86,2,9,0,0,1176,0,0,0,390,441,318,0,855,788,735,196,399,260,542,303,969,663,816,409
2,Female,87,2,9,0,0,0,1075,0,0,0,357,405,292,0,786,724,677,181,368,240,501,280,897,613,756
2,Female,88,2,9,0,0,0,0,971,0,0,0,324,367,265,0,714,659,616,165,336,219,457,256,820,562
2,Female,89,2,9,178,0,0,0,0,864,0,0,0,289,328,237,0,640,591,553,148,302,197,412,231,741
2,Female,90,2,9,179,155,0,0,0,0,757,0,0,0,255,289,209,0,565,522,489,131,268,175,366,205
2,Female,91,2,9,0,153,133,0,0,0,0,652,0,0,0,220,250,181,0,491,454,426,114,234,153,320
2,Female,92,2,9,0,0,129,112,0,0,0,0,551,0,0,0,187,212,154,0,418,387,364,98,200,131
2,Female,93,2,9,0,0,0,106,92,0,0,0,0,455,0,0,0,155,177,128,0,349,324,305,82,168
2,Female,94,2,9,0,0,0,0,85,74,0,0,0,0,368,0,0,0,126,144,104,0,285,265,249,67
2,Female,95,2,9,0,0,0,0,0,66,58,0,0,0,0,290,0,0,0,100,114,83,0,227,211,199
2,Female,96,2,9,0,0,0,0,0,0,50,44,0,0,0,0,222,0,0,0,77,88,64,0,176,164
2,Female,97,2,9,0,0,0,0,0,0,0,37,32,0,0,0,0,165,0,0,0,58,66,48,0,133
2,Female,98,2,9,0,0,0,0,0,0,0,0,27,23,0,0,0,0,119,0,0,0,42,48,35,0
2,Female,99,2,9,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,82,0,0,0,29,33,24
2,Female,100,2,9,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,54,0,0,0,19,22
2,Female,101,2,9,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,35,0,0,0,12
2,Female,102,2,9,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,21,0,0,0
2,Female,103,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,12,0,0
2,Female,104,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0
2,Female,105 - 109,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6
2,Female,110 and over,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Female,0,3,1,21788,18701,19037,19174,19222,19582,19636,19915,20009,19972,20141,19991,20024,20360,20540,20929,21073,21245,21440,21648,21854,22032
2,Female,1,3,1,19110,21938,18820,19154,19289,19333,19690,19745,20026,20121,20084,20254,20103,20137,20474,20654,21045,21189,21361,21556,21764,21970
2,Female,2,3,1,22744,19287,22135,18982,19315,19446,19485,19846,19901,20185,20280,20243,20414,20262,20295,20635,20816,21208,21352,21524,21720,21928
2,Female,3,3,1,17093,22928,19437,22306,19124,19454,19582,19622,19986,20041,20327,20424,20386,20558,20405,20438,20779,20961,21355,21499,21671,21867
2,Female,4,3,1,15398,17213,23082,19567,22455,19246,19575,19704,19745,20111,20167,20454,20552,20514,20687,20533,20566,20909,21091,21487,21631,21803
2,Female,5,3,1,23486,15494,17312,23213,19677,22581,19350,19681,19812,19853,20221,20277,20567,20665,20627,20801,20646,20678,21023,21205,21602,21747
2,Female,6,3,1,18839,23611,15570,17394,23321,19768,22684,19437,19771,19903,19944,20314,20371,20662,20760,20722,20897,20741,20774,21119,21302,21701
2,Female,7,3,1,22207,18924,23711,15634,17462,23411,19844,22774,19514,19849,19982,20025,20396,20453,20745,20844,20806,20981,20824,20857,21204,21387
2,Female,8,3,1,24331,22299,18998,23802,15692,17524,23493,19915,22859,19587,19923,20057,20100,20473,20530,20823,20923,20884,21061,20903,20936,21283
2,Female,9,3,1,20673,24427,22378,19065,23884,15744,17580,23570,19982,22938,19654,19992,20127,20170,20545,20602,20896,20996,20958,21135,20977,21009
2,Female,10,3,1,25620,20756,24514,22454,19129,23962,15794,17635,23646,20048,23017,19721,20061,20197,20240,20616,20674,20969,21069,21031,21208,21049
2,Female,11,3,1,19106,25730,20837,24605,22533,19195,24044,15848,17696,23729,20120,23102,19794,20135,20272,20316,20693,20751,21048,21149,21110,21288
2,Female,12,3,1,21013,19194,25841,20923,24701,22616,19266,24133,15907,17761,23819,20199,23195,19874,20217,20355,20400,20778,20836,21134,21236,21197
2,Female,13,3,1,24866,21115,19278,25952,21008,24795,22698,19338,24225,15968,17829,23912,20280,23291,19956,20300,20440,20485,20865,20924,21223,21325
2,Female,14,3,1,21515,24982,21206,19356,26052,21086,24882,22776,19406,24312,16026,17893,24000,20357,23382,20033,20380,20520,20566,20947,21006,21307
2,Female,15,3,1,19866,21621,25093,21295,19431,26151,21162,24970,22855,19475,24401,16084,17958,24089,20434,23474,20112,20460,20601,20648,21031,21090
2,Female,16,3,2,17588,19971,21726,25206,21386,19508,26251,21241,25062,22937,19547,24493,16145,18026,24182,20516,23571,20194,20544,20687,20733,21118
2,Female,17,3,2,16681,17703,20090,21849,25337,21491,19596,26370,21336,25172,23037,19634,24604,16219,18107,24294,20613,23686,20293,20645,20789,20836
2,Female,18,3,3,19909,16834,17855,20251,22014,25514,21632,19720,26538,21470,25326,23175,19756,24759,16321,18221,24451,20750,23848,20431,20786,20932
2,Female,19,3,3,16756,20205,17081,18103,20514,22283,25802,21871,19930,26821,21696,25587,23409,19961,25020,16494,18414,24715,20980,24121,20663,21024
2,Female,20,3,4,21378,17069,20573,17389,18412,20839,22616,26172,22178,20199,27185,21986,25922,23711,20225,25357,16717,18661,25055,21276,24472,20963
2,Female,21,3,4,18983,21690,17313,20860,17628,18648,21086,22879,26464,22421,20412,27473,22215,26187,23949,20434,25623,16893,18857,25324,21510,24749
2,Female,22,3,4,22436,19235,21962,17527,21109,17832,18848,21306,23113,26724,22636,20602,27729,22419,26423,24161,20619,25859,17049,19031,25562,21718
2,Female,23,3,4,16128,22753,19497,22247,17751,21366,18042,19067,21546,23368,27008,22872,20809,28009,22642,26680,24392,20822,26118,17221,19221,25823
2,Female,24,3,4,16272,16307,22987,19689,22455,17910,21548,18201,19231,21727,23561,27222,23050,20964,28219,22810,26874,24566,20974,26312,17349,19364
2,Female,25,3,5,17905,16395,16420,23134,19807,22577,18002,21661,18299,19334,21839,23680,27355,23160,21061,28350,22914,26994,24675,21069,26433,17429
2,Female,26,3,5,11219,18020,16493,16510,23251,19900,22674,18082,21759,18385,19423,21937,23784,27470,23256,21145,28463,23004,27099,24769,21151,26538
2,Female,27,3,5,15560,11289,18123,16583,16594,23357,19986,22772,18164,21858,18471,19513,22036,23889,27587,23353,21230,28578,23096,27205,24864,21235
2,Female,28,3,5,16877,15645,11347,18210,16659,16663,23446,20063,22861,18238,21949,18550,19595,22126,23985,27693,23441,21308,28683,23180,27301,24951
2,Female,29,3,5,14773,16962,15717,11397,18285,16724,16723,23530,20137,22946,18308,22035,18626,19673,22212,24076,27795,23525,21381,28782,23259,27393
2,Female,30,3,5,16128,14838,17026,15773,11436,18343,16773,16772,23599,20198,23016,18365,22106,18687,19737,22282,24151,27878,23594,21442,28864,23324
2,Female,31,3,5,17858,16174,14874,17063,15804,11456,18371,16800,16799,23638,20231,23054,18398,22146,18722,19773,22322,24193,27924,23633,21475,28910
2,Female,32,3,5,16600,17899,16206,14900,17088,15824,11470,18393,16820,16820,23666,20257,23084,18422,22176,18749,19801,22352,24225,27960,23662,21501
2,Female,33,3,5,19461,16641,17936,16236,14925,17113,15845,11485,18418,16845,16844,23701,20287,23119,18451,22212,18780,19834,22388,24263,28002,23697
2,Female,34,3,5,16658,19502,16670,17964,16260,14943,17131,15862,11498,18439,16865,16864,23729,20312,23147,18476,22242,18807,19861,22417,24295,28037
2,Female,35,3,6,18478,16687,19530,16691,17984,16275,14955,17144,15874,11508,18455,16880,16879,23750,20331,23169,18494,22265,18827,19882,22441,24320
2,Female,36,3,6,20804,18515,16714,19558,16713,18004,16291,14970,17161,15890,11520,18475,16899,16898,23777,20355,23197,18518,22294,18852,19909,22469
2,Female,37,3,6,20063,20844,18545,16739,19584,16733,18023,16308,14986,17178,15906,11533,18496,16918,16918,23805,20380,23226,18542,22324,18879,19936
2,Female,38,3,6,20073,20090,20867,18564,16753,19599,16743,18033,16318,14995,17188,15916,11540,18508,16930,16930,23822,20395,23243,18557,22343,18896
2,Female,39,3,6,18766,20093,20106,20882,18575,16760,19605,16749,18039,16324,15000,17194,15921,11545,18515,16938,16938,23833,20405,23255,18567,22356
2,Female,40,3,6,14949,18789,20114,20125,20899,18588,16770,19617,16759,18049,16333,15009,17204,15931,11552,18528,16950,16950,23850,20420,23273,18583
2,Female,41,3,6,17094,14965,18805,20129,20138,20910,18597,16777,19625,16766,18057,16341,15016,17211,15938,11558,18537,16959,16960,23864,20433,23288
2,Female,42,3,6,13374,17113,14978,18818,20140,20147,20918,18604,16784,19633,16772,18063,16347,15022,17218,15944,11563,18546,16968,16969,23877,20444
2,Female,43,3,6,14876,13390,17130,14989,18829,20150,20155,20927,18612,16790,19641,16779,18071,16354,15029,17225,15951,11569,18556,16977,16978,23891
2,Female,44,3,6,13140,14887,13397,17138,14993,18831,20151,20156,20928,18613,16791,19643,16781,18072,16356,15030,17226,15952,11571,18559,16981,16982
2,Female,45,3,7,12642,13149,14895,13404,17145,14996,18832,20152,20158,20930,18616,16793,19645,16783,18074,16358,15033,17229,15955,11573,18564,16986
2,Female,46,3,7,17785,12652,13158,14905,13412,17153,15000,18837,20157,20163,20936,18621,16798,19651,16788,18080,16363,15038,17234,15960,11578,18571
2,Female,47,3,7,9621,17795,12658,13164,14911,13418,17158,15003,18839,20160,20167,20940,18625,16801,19655,16792,18083,16367,15041,17238,15964,11582
2,Female,48,3,7,9073,9625,17800,12662,13168,14914,13420,17161,15004,18840,20161,20168,20942,18627,16803,19657,16794,18085,16370,15044,17241,15967
2,Female,49,3,7,9006,9075,9626,17804,12665,13170,14917,13424,17165,15006,18841,20163,20170,20944,18630,16805,19660,16796,18088,16373,15047,17244
2,Female,50,3,7,10758,9006,9073,9625,17803,12664,13169,14916,13424,17165,15005,18838,20160,20168,20942,18629,16804,19659,16796,18087,16372,15047
2,Female,51,3,7,7897,10754,9003,9069,9621,17795,12659,13164,14911,13420,17161,15000,18831,20153,20161,20936,18624,16800,19654,16792,18083,16369
2,Female,52,3,7,4987,7891,10745,8996,9062,9613,17781,12650,13155,14902,13413,17151,14990,18819,20140,20149,20923,18614,16790,19644,16783,18073
2,Female,53,3,7,8997,4981,7882,10733,8985,9050,9601,17760,12636,13142,14888,13401,17135,14976,18800,20121,20130,20904,18597,16775,19627,16769
2,Female,54,3,7,5018,8985,4974,7871,10717,8972,9037,9587,17736,12620,13126,14870,13386,17117,14959,18778,20098,20107,20882,18578,16758,19607
2,Female,55,3,8,2783,5009,8969,4965,7857,10698,8956,9021,9571,17707,12601,13106,14849,13368,17093,14938,18752,20070,20080,20854,18554,16736
2,Female,56,3,8,5184,2777,4999,8951,4955,7841,10677,8939,9004,9554,17677,12580,13085,14826,13348,17068,14915,18723,20039,20051,20824,18528
2,Female,57,3,8,6403,5173,2772,4989,8932,4945,7824,10654,8921,8985,9535,17644,12558,13063,14802,13327,17042,14891,18693,20008,20019,20792
2,Female,58,3,8,4652,6388,5161,2765,4977,8910,4933,7806,10629,8900,8965,9515,17608,12533,13039,14775,13304,17012,14864,18658,19972,19984
2,Female,59,3,8,5109,4640,6371,5147,2757,4963,8886,4919,7785,10601,8878,8942,9491,17567,12506,13010,14744,13277,16978,14834,18620,19931
2,Female,60,3,8,3193,5094,4626,6351,5131,2748,4947,8858,4904,7762,10570,8852,8917,9465,17521,12474,12979,14709,13247,16940,14799,18576
2,Female,61,3,8,4394,3182,5076,4610,6328,5112,2738,4929,8827,4887,7735,10535,8823,8888,9436,17467,12438,12942,14668,13211,16895,14759
2,Female,62,3,8,4147,4377,3169,5056,4591,6303,5091,2727,4910,8793,4869,7706,10496,8792,8857,9403,17409,12398,12901,14623,13172,16845
2,Female,63,3,8,2742,4129,4359,3156,5035,4571,6275,5069,2716,4889,8756,4849,7675,10454,8758,8822,9368,17346,12354,12857,14575,13129
2,Female,64,3,8,3598,2729,4110,4338,3140,5010,4549,6245,5045,2703,4866,8715,4827,7641,10409,8720,8785,9329,17277,12306,12808,14521
2,Female,65,3,8,2840,3578,2714,4087,4313,3123,4982,4523,6210,5017,2688,4840,8669,4801,7602,10356,8677,8742,9285,17196,12250,12751
2,Female,66,3,8,4689,2821,3554,2695,4059,4284,3102,4949,4494,6169,4985,2671,4809,8615,4772,7556,10294,8626,8691,9232,17100,12183
2,Female,67,3,9,1315,4654,2800,3527,2675,4029,4252,3079,4913,4461,6125,4949,2652,4776,8556,4740,7506,10227,8570,8636,9174,16995
2,Female,68,3,9,3337,1304,4615,2777,3498,2653,3996,4218,3054,4874,4426,6078,4912,2632,4740,8493,4705,7452,10154,8511,8576,9112
2,Female,69,3,9,2286,3306,1292,4573,2751,3466,2629,3960,4180,3027,4832,4388,6026,4870,2610,4701,8424,4668,7393,10075,8445,8511
2,Female,70,3,9,1925,2262,3271,1278,4525,2723,3431,2602,3920,4139,2998,4785,4346,5968,4824,2586,4658,8348,4626,7328,9987,8373
2,Female,71,3,9,1185,1902,2235,3232,1263,4473,2691,3391,2573,3876,4093,2965,4733,4299,5905,4773,2559,4610,8264,4580,7255,9890
2,Female,72,3,9,1649,1169,1876,2205,3190,1247,4415,2657,3349,2541,3828,4043,2929,4676,4248,5836,4718,2530,4558,8171,4529,7176
2,Female,73,3,9,4202,1624,1151,1849,2173,3143,1229,4352,2619,3302,2505,3776,3988,2889,4614,4192,5760,4658,2498,4501,8070,4474
2,Female,74,3,9,1782,4130,1596,1132,1818,2137,3092,1209,4282,2578,3250,2467,3718,3927,2846,4546,4131,5677,4591,2462,4438,7959
2,Female,75,3,9,2483,1748,4051,1566,1111,1784,2098,3035,1187,4205,2532,3193,2424,3654,3861,2798,4470,4063,5585,4517,2423,4368
2,Female,76,3,9,1805,2429,1710,3965,1533,1087,1747,2055,2974,1163,4122,2482,3131,2377,3584,3788,2746,4388,3990,5485,4437,2381
2,Female,77,3,9,2326,1760,2370,1669,3871,1496,1062,1706,2008,2906,1137,4030,2428,3063,2326,3508,3708,2689,4298,3909,5374,4349
2,Female,78,3,9,2375,2262,1712,2305,1624,3767,1457,1034,1662,1956,2833,1109,3930,2368,2988,2270,3425,3621,2627,4199,3820,5254
2,Female,79,3,9,2130,2302,2192,1660,2236,1576,3655,1414,1004,1614,1900,2753,1078,3822,2304,2908,2209,3334,3526,2559,4092,3723
2,Female,80,3,9,939,2056,2222,2117,1603,2160,1523,3534,1367,971,1562,1840,2666,1044,3703,2233,2820,2143,3236,3423,2485,3975
2,Female,81,3,9,428,902,1975,2135,2035,1541,2078,1465,3402,1316,936,1505,1774,2571,1007,3575,2156,2724,2071,3128,3311,2404
2,Female,82,3,9,315,409,862,1888,2042,1946,1475,1989,1403,3259,1261,897,1444,1702,2468,967,3435,2073,2620,1993,3011,3188
2,Female,83,3,9,395,299,388,818,1794,1940,1850,1403,1893,1336,3105,1202,855,1377,1624,2357,924,3283,1982,2506,1908,2884
